Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
85,4,2014-10-30,5862,848,1,0,0,1
85,5,2014-10-31,6722,1017,1,0,0,1
85,6,2014-11-01,5865,815,1,0,0,0
85,7,2014-11-02,11557,1590,1,0,0,0
85,1,2014-11-03,8670,1135,1,1,0,0
85,2,2014-11-04,7020,934,1,1,0,0
85,3,2014-11-05,6855,922,1,1,0,0
85,4,2014-11-06,5491,713,1,1,0,0
85,5,2014-11-07,6856,888,1,1,0,0
85,6,2014-11-08,5201,769,1,0,0,0
85,7,2014-11-09,7487,1093,1,0,0,0
85,1,2014-11-10,8308,1044,1,1,0,0
85,2,2014-11-11,6606,918,1,1,0,0
85,3,2014-11-12,6883,950,1,1,0,0
85,4,2014-11-13,6702,950,1,1,0,0
85,5,2014-11-14,6970,984,1,1,0,0
85,6,2014-11-15,5552,801,1,0,0,0
85,7,2014-11-16,12932,1690,1,0,0,0
85,1,2014-11-17,6051,942,1,0,0,0
85,2,2014-11-18,6086,866,1,0,0,0
85,3,2014-11-19,6061,868,1,0,0,0
85,4,2014-11-20,5395,821,1,0,0,0
85,5,2014-11-21,6193,893,1,0,0,0
85,6,2014-11-22,5787,824,1,0,0,0
85,7,2014-11-23,12060,1707,1,0,0,0
85,1,2014-11-24,8259,1073,1,1,0,0
85,2,2014-11-25,7636,989,1,1,0,0
85,3,2014-11-26,7496,968,1,1,0,0
85,4,2014-11-27,7719,1006,1,1,0,0
85,5,2014-11-28,8836,1135,1,1,0,0
85,6,2014-11-29,7461,981,1,0,0,0
85,7,2014-11-30,15386,1833,1,0,0,0
85,1,2014-12-01,9096,1183,1,1,0,0
85,2,2014-12-02,7245,945,1,1,0,0
85,3,2014-12-03,9119,1122,1,1,0,0
85,4,2014-12-04,8249,1082,1,1,0,0
85,5,2014-12-05,9835,1204,1,1,0,0
85,6,2014-12-06,6101,860,1,0,0,0
85,7,2014-12-07,8394,1158,1,0,0,0
85,1,2014-12-08,6960,979,1,0,0,0
85,2,2014-12-09,5821,914,1,0,0,0
85,3,2014-12-10,5683,847,1,0,0,0
85,4,2014-12-11,6044,912,1,0,0,0
85,5,2014-12-12,6610,933,1,0,0,0
85,6,2014-12-13,6764,878,1,0,0,0
85,7,2014-12-14,13194,1736,1,0,0,0
85,1,2014-12-15,9509,1174,1,1,0,0
85,2,2014-12-16,8282,1035,1,1,0,0
85,3,2014-12-17,8513,1082,1,1,0,0
85,4,2014-12-18,8765,1063,1,1,0,0
85,5,2014-12-19,8671,1098,1,1,0,0
85,6,2014-12-20,7533,984,1,0,0,0
85,7,2014-12-21,8739,1188,1,0,0,0
85,1,2014-12-22,8088,1166,1,0,0,1
85,2,2014-12-23,8532,1159,1,0,0,1
85,3,2014-12-24,3609,488,1,0,0,1
85,4,2014-12-25,7612,968,1,0,c,1
85,5,2014-12-26,9741,1161,1,0,c,1
85,6,2014-12-27,5686,863,1,0,0,0
85,7,2014-12-28,11914,1506,1,0,0,0
85,1,2014-12-29,6665,958,1,0,0,1
85,2,2014-12-30,8490,1141,1,0,0,1
85,3,2014-12-31,5377,743,1,0,0,1
85,4,2015-01-01,4576,703,1,0,a,1
85,5,2015-01-02,6252,856,1,0,0,1
85,6,2015-01-03,5951,840,1,0,0,0
85,7,2015-01-04,9957,1504,1,0,0,0
85,1,2015-01-05,8482,1107,1,1,0,0
85,2,2015-01-06,6854,930,1,1,0,0
85,3,2015-01-07,6930,947,1,1,0,0
85,4,2015-01-08,6429,881,1,1,0,0
85,5,2015-01-09,6974,936,1,1,0,0
85,6,2015-01-10,5760,757,1,0,0,0
85,7,2015-01-11,10876,1488,1,0,0,0
85,1,2015-01-12,7967,1074,1,1,0,0
85,2,2015-01-13,6673,920,1,1,0,0
85,3,2015-01-14,7048,939,1,1,0,0
85,4,2015-01-15,6284,872,1,1,0,0
85,5,2015-01-16,7343,1019,1,1,0,0
85,6,2015-01-17,4068,573,1,0,0,0
85,7,2015-01-18,11754,1647,1,0,0,0
85,1,2015-01-19,6038,975,1,0,0,0
85,2,2015-01-20,5057,822,1,0,0,0
85,3,2015-01-21,5877,844,1,0,0,0
85,4,2015-01-22,5937,844,1,0,0,0
85,5,2015-01-23,5704,844,1,0,0,0
85,6,2015-01-24,5137,796,1,0,0,0
85,7,2015-01-25,7459,1093,1,0,0,0
85,1,2015-01-26,7583,1032,1,1,0,0
85,2,2015-01-27,7161,902,1,1,0,0
85,3,2015-01-28,6613,935,1,1,0,0
85,4,2015-01-29,6168,907,1,1,0,0
85,5,2015-01-30,7499,1027,1,1,0,0
85,6,2015-01-31,6737,926,1,0,0,0
85,7,2015-02-01,13899,1830,1,0,0,0
85,1,2015-02-02,8625,1095,1,1,0,1
85,2,2015-02-03,7101,936,1,1,0,1
85,3,2015-02-04,6797,948,1,1,0,1
85,4,2015-02-05,6083,936,1,1,0,1
85,5,2015-02-06,6975,971,1,1,0,1
85,6,2015-02-07,5707,796,1,0,0,0
85,7,2015-02-08,11453,1585,1,0,0,0
85,1,2015-02-09,5957,915,1,0,0,0
85,2,2015-02-10,5312,838,1,0,0,0
85,3,2015-02-11,5556,845,1,0,0,0
85,4,2015-02-12,5710,853,1,0,0,0
85,5,2015-02-13,5810,933,1,0,0,0
85,6,2015-02-14,5591,808,1,0,0,0
85,7,2015-02-15,12273,1724,1,0,0,0
85,1,2015-02-16,8644,1065,1,1,0,0
85,2,2015-02-17,7141,968,1,1,0,0
85,3,2015-02-18,6553,924,1,1,0,0
85,4,2015-02-19,6447,918,1,1,0,0
85,5,2015-02-20,6708,952,1,1,0,0
85,6,2015-02-21,5444,802,1,0,0,0
85,7,2015-02-22,12454,1757,1,0,0,0
85,1,2015-02-23,6250,936,1,0,0,0
85,2,2015-02-24,5425,834,1,0,0,0
85,3,2015-02-25,6278,888,1,0,0,0
85,4,2015-02-26,6205,873,1,0,0,0
85,5,2015-02-27,7026,962,1,0,0,0
85,6,2015-02-28,6146,869,1,0,0,0
85,7,2015-03-01,15153,1910,1,0,0,0
85,1,2015-03-02,8484,1139,1,1,0,0
85,2,2015-03-03,7571,974,1,1,0,0
85,3,2015-03-04,7826,979,1,1,0,0
85,4,2015-03-05,6613,934,1,1,0,0
85,5,2015-03-06,7086,1020,1,1,0,0
85,6,2015-03-07,5279,713,1,0,0,0
85,7,2015-03-08,7638,1070,1,0,0,0
85,1,2015-03-09,6367,898,1,0,0,0
85,2,2015-03-10,5954,865,1,0,0,0
85,3,2015-03-11,5680,841,1,0,0,0
85,4,2015-03-12,5689,888,1,0,0,0
85,5,2015-03-13,5946,883,1,0,0,0
85,6,2015-03-14,5538,727,1,0,0,0
85,7,2015-03-15,12554,1719,1,0,0,0
85,1,2015-03-16,8318,1091,1,1,0,0
85,2,2015-03-17,7002,939,1,1,0,0
85,3,2015-03-18,6749,924,1,1,0,0
85,4,2015-03-19,6390,928,1,1,0,0
85,5,2015-03-20,6912,963,1,1,0,0
85,6,2015-03-21,5460,775,1,0,0,0
85,7,2015-03-22,12561,1780,1,0,0,0
85,1,2015-03-23,6441,952,1,0,0,0
85,2,2015-03-24,5333,839,1,0,0,0
85,3,2015-03-25,5348,856,1,0,0,0
85,4,2015-03-26,5833,850,1,0,0,0
85,5,2015-03-27,6524,945,1,0,0,0
85,6,2015-03-28,6508,930,1,0,0,0
85,7,2015-03-29,10433,1430,1,0,0,0
85,1,2015-03-30,9651,1206,1,1,0,1
85,2,2015-03-31,9013,1111,1,1,0,1
85,3,2015-04-01,9980,1196,1,1,0,1
85,4,2015-04-02,10449,1317,1,1,0,1
85,5,2015-04-03,13738,1812,1,1,b,1
85,6,2015-04-04,7141,1010,1,0,0,0
85,7,2015-04-05,10110,1389,1,0,0,0
85,1,2015-04-06,11675,1706,1,0,b,1
85,2,2015-04-07,6636,974,1,0,0,1
85,3,2015-04-08,6363,932,1,0,0,1
85,4,2015-04-09,5434,824,1,0,0,1
85,5,2015-04-10,6162,910,1,0,0,1
85,6,2015-04-11,5073,751,1,0,0,0
85,7,2015-04-12,12072,1694,1,0,0,0
85,1,2015-04-13,8583,1140,1,1,0,0
85,2,2015-04-14,7525,1019,1,1,0,0
85,3,2015-04-15,7509,925,1,1,0,0
85,4,2015-04-16,7611,914,1,1,0,0
85,5,2015-04-17,8591,1048,1,1,0,0
85,6,2015-04-18,5201,709,1,0,0,0
85,7,2015-04-19,10711,1495,1,0,0,0
85,1,2015-04-20,6433,943,1,0,0,0
85,2,2015-04-21,5723,815,1,0,0,0
85,3,2015-04-22,4652,723,1,0,0,0
85,4,2015-04-23,4491,693,1,0,0,0
85,5,2015-04-24,6847,919,1,0,0,0
85,6,2015-04-25,5460,732,1,0,0,0
85,7,2015-04-26,11850,1544,1,0,0,0
85,1,2015-04-27,8744,1064,1,1,0,0
85,2,2015-04-28,7712,986,1,1,0,0
85,3,2015-04-29,7349,935,1,1,0,0
85,4,2015-04-30,9697,1252,1,1,0,0
85,5,2015-05-01,11360,1643,1,1,a,0
85,6,2015-05-02,6463,941,1,0,0,0
85,7,2015-05-03,7896,1186,1,0,0,0
85,1,2015-05-04,8766,1042,1,1,0,0
85,2,2015-05-05,6618,796,1,1,0,0
85,3,2015-05-06,6592,790,1,1,0,0
85,4,2015-05-07,6363,785,1,1,0,0
85,5,2015-05-08,6171,818,1,1,0,0
85,6,2015-05-09,4702,613,1,0,0,0
85,7,2015-05-10,13336,1633,1,0,0,0
85,1,2015-05-11,5943,854,1,0,0,0
85,2,2015-05-12,5274,761,1,0,0,0
85,3,2015-05-13,7121,1026,1,0,0,0
85,4,2015-05-14,14501,1848,1,0,a,0
85,5,2015-05-15,5902,819,1,0,0,1
85,6,2015-05-16,5458,746,1,0,0,0
85,7,2015-05-17,11456,1629,1,0,0,0
85,1,2015-05-18,8118,1011,1,1,0,0
85,2,2015-05-19,7003,887,1,1,0,0
85,3,2015-05-20,5674,745,1,1,0,0
85,4,2015-05-21,5894,777,1,1,0,0
85,5,2015-05-22,6621,918,1,1,0,0
85,6,2015-05-23,5141,684,1,0,0,0
85,7,2015-05-24,11124,1493,1,0,0,0
85,1,2015-05-25,13018,1843,1,0,a,0
85,2,2015-05-26,6888,984,1,0,0,1
85,3,2015-05-27,6272,852,1,0,0,0
85,4,2015-05-28,5399,809,1,0,0,0
85,5,2015-05-29,6678,864,1,0,0,0
85,6,2015-05-30,5958,804,1,0,0,0
85,7,2015-05-31,12040,1647,1,0,0,0
85,1,2015-06-01,9860,1114,1,1,0,0
85,2,2015-06-02,8099,1046,1,1,0,0
85,3,2015-06-03,9065,1020,1,1,0,0
85,4,2015-06-04,7352,994,1,1,0,0
85,5,2015-06-05,7349,984,1,1,0,0
85,6,2015-06-06,4996,719,1,0,0,0
85,7,2015-06-07,12728,1701,1,0,0,0
85,1,2015-06-08,6626,896,1,0,0,0
85,2,2015-06-09,6182,851,1,0,0,0
85,3,2015-06-10,5444,868,1,0,0,0
85,4,2015-06-11,5961,849,1,0,0,0
85,5,2015-06-12,6145,903,1,0,0,0
85,6,2015-06-13,4676,731,1,0,0,0
85,7,2015-06-14,12421,1610,1,0,0,0
85,1,2015-06-15,8961,1032,1,1,0,0
85,2,2015-06-16,7425,976,1,1,0,0
85,3,2015-06-17,6809,929,1,1,0,0
85,4,2015-06-18,6745,857,1,1,0,0
85,5,2015-06-19,6796,920,1,1,0,0
85,6,2015-06-20,4615,705,1,0,0,0
85,7,2015-06-21,11522,1676,1,0,0,0
85,1,2015-06-22,5944,850,1,0,0,0
85,2,2015-06-23,6086,879,1,0,0,0
85,3,2015-06-24,6067,887,1,0,0,0
85,4,2015-06-25,5968,844,1,0,0,0
85,5,2015-06-26,5524,867,1,0,0,0
85,6,2015-06-27,5339,756,1,0,0,0
85,7,2015-06-28,11055,1520,1,0,0,0
85,1,2015-06-29,8833,1009,1,1,0,0
85,2,2015-06-30,8471,1003,1,1,0,0
85,3,2015-07-01,7820,1016,1,1,0,0
85,4,2015-07-02,7553,932,1,1,0,0
85,5,2015-07-03,8581,1027,1,1,0,0
85,6,2015-07-04,5347,790,1,0,0,0
85,7,2015-07-05,12070,1734,1,0,0,0
85,1,2015-07-06,6584,919,1,0,0,0
85,2,2015-07-07,5215,827,1,0,0,0
85,3,2015-07-08,6705,886,1,0,0,0
85,4,2015-07-09,5766,855,1,0,0,0
85,5,2015-07-10,6471,898,1,0,0,0
85,6,2015-07-11,5383,657,1,0,0,0
85,7,2015-07-12,13183,1615,1,0,0,0
85,1,2015-07-13,9198,1088,1,1,0,0
85,2,2015-07-14,7626,965,1,1,0,0
85,3,2015-07-15,7476,917,1,1,0,0
85,4,2015-07-16,6985,897,1,1,0,1
85,5,2015-07-17,7750,1006,1,1,0,1
85,6,2015-07-18,5424,811,1,0,0,0
85,7,2015-07-19,13275,1633,1,0,0,0
85,1,2015-07-20,6502,935,1,0,0,1
85,2,2015-07-21,5206,791,1,0,0,1
85,3,2015-07-22,5504,821,1,0,0,1
85,4,2015-07-23,5223,802,1,0,0,1
85,5,2015-07-24,5791,831,1,0,0,1
85,6,2015-07-25,5099,834,1,0,0,0
85,7,2015-07-26,11421,1606,1,0,0,0
85,1,2015-07-27,7788,956,1,1,0,1
85,2,2015-07-28,7533,920,1,1,0,1
85,3,2015-07-29,7719,889,1,1,0,1
85,4,2015-07-30,7187,1000,1,1,0,1
85,5,2015-07-31,7791,971,1,1,0,1
262,2,2013-01-01,17267,2875,1,0,a,1
262,3,2013-01-02,16964,3113,1,0,0,1
262,4,2013-01-03,16616,2943,1,0,0,1
262,5,2013-01-04,16849,3009,1,0,0,1
262,6,2013-01-05,14868,2735,1,0,0,0
262,7,2013-01-06,23240,3479,1,0,0,0
262,1,2013-01-07,19674,2995,1,1,0,0
262,2,2013-01-08,19161,2947,1,1,0,0
262,3,2013-01-09,19113,2926,1,1,0,0
262,4,2013-01-10,18047,2964,1,1,0,0
262,5,2013-01-11,20625,3299,1,1,0,0
262,6,2013-01-12,14880,2790,1,0,0,0
262,7,2013-01-13,23011,3541,1,0,0,0
262,1,2013-01-14,16401,2838,1,0,0,0
262,2,2013-01-15,16013,2625,1,0,0,0
262,3,2013-01-16,16568,2734,1,0,0,0
262,4,2013-01-17,16275,2684,1,0,0,0
262,5,2013-01-18,16793,3082,1,0,0,0
262,6,2013-01-19,14503,2684,1,0,0,0
262,7,2013-01-20,24312,3607,1,0,0,0
262,1,2013-01-21,21341,3142,1,1,0,0
262,2,2013-01-22,18696,2838,1,1,0,0
262,3,2013-01-23,19167,2948,1,1,0,0
262,4,2013-01-24,19255,3016,1,1,0,0
262,5,2013-01-25,20718,3381,1,1,0,0
262,6,2013-01-26,15410,2731,1,0,0,0
262,7,2013-01-27,23691,3612,1,0,0,0
262,1,2013-01-28,16076,2877,1,0,0,0
262,2,2013-01-29,15451,2689,1,0,0,0
262,3,2013-01-30,16092,2780,1,0,0,0
262,4,2013-01-31,19405,3227,1,0,0,0
262,5,2013-02-01,20744,3560,1,0,0,1
262,6,2013-02-02,18423,3141,1,0,0,0
262,7,2013-02-03,28921,4144,1,0,0,0
262,1,2013-02-04,22116,3275,1,1,0,0
262,2,2013-02-05,19661,3150,1,1,0,0
262,3,2013-02-06,19249,3043,1,1,0,0
262,4,2013-02-07,18607,2994,1,1,0,0
262,5,2013-02-08,20904,3521,1,1,0,0
262,6,2013-02-09,16372,3144,1,0,0,0
262,7,2013-02-10,27154,4133,1,0,0,0
262,1,2013-02-11,17233,2971,1,0,0,0
262,2,2013-02-12,17145,2949,1,0,0,0
262,3,2013-02-13,17422,2975,1,0,0,0
262,4,2013-02-14,18620,3200,1,0,0,0
262,5,2013-02-15,18678,3376,1,0,0,0
262,6,2013-02-16,16018,2978,1,0,0,0
262,7,2013-02-17,26690,4068,1,0,0,0
262,1,2013-02-18,21216,3232,1,1,0,0
262,2,2013-02-19,18601,2956,1,1,0,0
262,3,2013-02-20,18590,3022,1,1,0,0
262,4,2013-02-21,18296,2975,1,1,0,0
262,5,2013-02-22,20788,3413,1,1,0,0
262,6,2013-02-23,15830,2942,1,0,0,0
262,7,2013-02-24,25164,3796,1,0,0,0
262,1,2013-02-25,15650,2715,1,0,0,0
262,2,2013-02-26,16495,2781,1,0,0,0
262,3,2013-02-27,16288,2717,1,0,0,0
262,4,2013-02-28,18299,3071,1,0,0,0
262,5,2013-03-01,20419,3410,1,0,0,0
262,6,2013-03-02,18411,3281,1,0,0,0
262,7,2013-03-03,29150,4314,1,0,0,0
262,1,2013-03-04,21749,3264,1,1,0,1
262,2,2013-03-05,21379,3222,1,1,0,1
262,3,2013-03-06,18989,3153,1,1,0,1
262,4,2013-03-07,19565,3092,1,1,0,1
262,5,2013-03-08,22601,3605,1,1,0,1
262,6,2013-03-09,16727,3043,1,0,0,0
262,7,2013-03-10,27094,4130,1,0,0,0
262,1,2013-03-11,18352,3086,1,0,0,1
262,2,2013-03-12,16876,2946,1,0,0,1
262,3,2013-03-13,17024,2936,1,0,0,1
262,4,2013-03-14,17209,3018,1,0,0,1
262,5,2013-03-15,18101,3255,1,0,0,1
262,6,2013-03-16,17238,3151,1,0,0,0
262,7,2013-03-17,28221,4204,1,0,0,0
262,1,2013-03-18,21903,3391,1,1,0,0
262,2,2013-03-19,20830,3300,1,1,0,0
262,3,2013-03-20,21578,3275,1,1,0,0
262,4,2013-03-21,19685,3250,1,1,0,0
262,5,2013-03-22,20043,3450,1,1,0,0
262,6,2013-03-23,16888,3163,1,0,0,0
262,7,2013-03-24,21527,3663,1,0,0,0
262,1,2013-03-25,21742,3503,1,1,0,0
262,2,2013-03-26,21557,3409,1,1,0,0
262,3,2013-03-27,22753,3543,1,1,0,0
262,4,2013-03-28,29903,4555,1,1,0,0
262,5,2013-03-29,36227,5069,1,1,b,0
262,6,2013-03-30,23672,3752,1,0,0,0
262,7,2013-03-31,25672,3869,1,0,0,0
262,1,2013-04-01,33326,5013,1,0,b,0
262,2,2013-04-02,20036,3554,1,0,0,0
262,3,2013-04-03,18063,3139,1,0,0,0
262,4,2013-04-04,17155,3027,1,0,0,0
262,5,2013-04-05,18290,3327,1,0,0,0
262,6,2013-04-06,17609,3277,1,0,0,0
262,7,2013-04-07,27342,4153,1,0,0,0
262,1,2013-04-08,21475,3298,1,1,0,0
262,2,2013-04-09,19328,3163,1,1,0,0
262,3,2013-04-10,18839,3148,1,1,0,0
262,4,2013-04-11,18917,3125,1,1,0,0
262,5,2013-04-12,20245,3568,1,1,0,0
262,6,2013-04-13,16820,3267,1,0,0,0
262,7,2013-04-14,25986,4274,1,0,0,0
262,1,2013-04-15,16561,3000,1,0,0,0
262,2,2013-04-16,15380,2783,1,0,0,0
262,3,2013-04-17,16105,2831,1,0,0,0
262,4,2013-04-18,16319,2945,1,0,0,0
262,5,2013-04-19,18418,3343,1,0,0,0
262,6,2013-04-20,16757,3235,1,0,0,0
262,7,2013-04-21,25876,4300,1,0,0,0
262,1,2013-04-22,20443,3339,1,1,0,0
262,2,2013-04-23,18598,3079,1,1,0,0
262,3,2013-04-24,18518,2996,1,1,0,0
262,4,2013-04-25,18095,3065,1,1,0,0
262,5,2013-04-26,23289,3880,1,1,0,0
262,6,2013-04-27,17931,3187,1,0,0,0
262,7,2013-04-28,28026,4309,1,0,0,0
262,1,2013-04-29,22098,3428,1,1,0,0
262,2,2013-04-30,24377,3719,1,1,0,0
262,3,2013-05-01,33151,5106,1,1,a,0
262,4,2013-05-02,25478,4491,1,1,0,1
262,5,2013-05-03,24444,4482,1,1,0,1
262,6,2013-05-04,19723,4227,1,0,0,0
262,7,2013-05-05,27559,4735,1,0,0,0
262,1,2013-05-06,19007,3270,1,0,0,1
262,2,2013-05-07,20605,3535,1,0,0,1
262,3,2013-05-08,20465,3562,1,0,0,1
262,4,2013-05-09,34133,5090,1,0,a,1
262,5,2013-05-10,21238,3697,1,0,0,1
262,6,2013-05-11,18241,3473,1,0,0,0
262,7,2013-05-12,29031,4638,1,0,0,0
262,1,2013-05-13,22935,3679,1,1,0,0
262,2,2013-05-14,20422,3102,1,1,0,0
262,3,2013-05-15,19957,3292,1,1,0,0
262,4,2013-05-16,19617,3229,1,1,0,0
262,5,2013-05-17,20882,3906,1,1,0,0
262,6,2013-05-18,19787,3696,1,0,0,0
262,7,2013-05-19,33357,5024,1,0,0,0
262,1,2013-05-20,31157,4823,1,0,a,0
262,2,2013-05-21,20675,3713,1,0,0,0
262,3,2013-05-22,20277,3296,1,0,0,0
262,4,2013-05-23,19012,3171,1,0,0,0
262,5,2013-05-24,19870,3472,1,0,0,0
262,6,2013-05-25,17328,3237,1,0,0,0
262,7,2013-05-26,26695,4121,1,0,0,0
262,1,2013-05-27,22174,3340,1,1,0,0
262,2,2013-05-28,19651,3015,1,1,0,0
262,3,2013-05-29,20397,3279,1,1,0,0
262,4,2013-05-30,20226,3368,1,1,0,0
262,5,2013-05-31,23934,3965,1,1,0,0
262,6,2013-06-01,19346,3375,1,0,0,0
262,7,2013-06-02,30064,4533,1,0,0,0
262,1,2013-06-03,22456,3473,1,1,0,0
262,2,2013-06-04,20700,3243,1,1,0,0
262,3,2013-06-05,19246,3306,1,1,0,0
262,4,2013-06-06,19540,3354,1,1,0,0
262,5,2013-06-07,23580,3851,1,1,0,0
262,6,2013-06-08,18495,3410,1,0,0,0
262,7,2013-06-09,27578,4375,1,0,0,0
262,1,2013-06-10,18479,3303,1,0,0,0
262,2,2013-06-11,16628,2968,1,0,0,0
262,3,2013-06-12,17231,3092,1,0,0,0
262,4,2013-06-13,19263,3295,1,0,0,0
262,5,2013-06-14,20150,3518,1,0,0,0
262,6,2013-06-15,18499,3236,1,0,0,0
262,7,2013-06-16,24198,3879,1,0,0,0
262,1,2013-06-17,21387,3575,1,1,0,0
262,2,2013-06-18,19916,3466,1,1,0,0
262,3,2013-06-19,19979,3644,1,1,0,0
262,4,2013-06-20,23173,3531,1,1,0,1
262,5,2013-06-21,21125,3673,1,1,0,1
262,6,2013-06-22,16969,3285,1,0,0,0
262,7,2013-06-23,29414,4498,1,0,0,0
262,1,2013-06-24,18401,3113,1,0,0,1
262,2,2013-06-25,17398,3095,1,0,0,1
262,3,2013-06-26,17944,3047,1,0,0,1
262,4,2013-06-27,18033,3002,1,0,0,1
262,5,2013-06-28,20333,3558,1,0,0,1
262,6,2013-06-29,18759,3190,1,0,0,0
262,7,2013-06-30,31810,4596,1,0,0,0
262,1,2013-07-01,22448,3472,1,1,0,1
262,2,2013-07-02,19840,3208,1,1,0,1
262,3,2013-07-03,18877,3268,1,1,0,1
262,4,2013-07-04,20904,3321,1,1,0,1
262,5,2013-07-05,20559,3533,1,1,0,1
262,6,2013-07-06,16230,3130,1,0,0,0
262,7,2013-07-07,28075,4566,1,0,0,0
262,1,2013-07-08,17833,3268,1,0,0,1
262,2,2013-07-09,17979,3070,1,0,0,1
262,3,2013-07-10,16455,2923,1,0,0,1
262,4,2013-07-11,15916,2847,1,0,0,1
262,5,2013-07-12,16670,3173,1,0,0,1
262,6,2013-07-13,16446,3108,1,0,0,0
262,7,2013-07-14,30112,4560,1,0,0,0
262,1,2013-07-15,20251,3220,1,1,0,1
262,2,2013-07-16,18642,3082,1,1,0,1
262,3,2013-07-17,18036,2997,1,1,0,1
262,4,2013-07-18,18721,3166,1,1,0,1
262,5,2013-07-19,19699,3430,1,1,0,1
262,6,2013-07-20,17014,3439,1,0,0,0
262,7,2013-07-21,27547,4840,1,0,0,0
262,1,2013-07-22,18258,3461,1,0,0,1
262,2,2013-07-23,16786,3349,1,0,0,1
262,3,2013-07-24,16635,3065,1,0,0,1
262,4,2013-07-25,17451,3140,1,0,0,1
262,5,2013-07-26,18823,3552,1,0,0,1
262,6,2013-07-27,16600,3335,1,0,0,0
262,7,2013-07-28,28107,4747,1,0,0,0
262,1,2013-07-29,22661,3699,1,1,0,1
262,2,2013-07-30,21136,3418,1,1,0,1
262,3,2013-07-31,21140,3516,1,1,0,1
262,4,2013-08-01,21068,3757,1,1,0,0
262,5,2013-08-02,23276,4560,1,1,0,0
262,6,2013-08-03,20319,4201,1,0,0,0
262,7,2013-08-04,32252,5112,1,0,0,0
262,1,2013-08-05,18220,3597,1,0,0,0
262,2,2013-08-06,17947,3219,1,0,0,0
262,3,2013-08-07,16481,3150,1,0,0,0
262,4,2013-08-08,16571,3030,1,0,0,0
262,5,2013-08-09,18300,3399,1,0,0,0
262,6,2013-08-10,16958,3263,1,0,0,0
262,7,2013-08-11,29977,4549,1,0,0,0
262,1,2013-08-12,23096,3452,1,1,0,0
262,2,2013-08-13,20216,3214,1,1,0,0
262,3,2013-08-14,19875,3304,1,1,0,0
262,4,2013-08-15,18969,3280,1,1,0,0
262,5,2013-08-16,20644,3813,1,1,0,0
262,6,2013-08-17,16942,3444,1,0,0,0
262,7,2013-08-18,29526,4855,1,0,0,0
262,1,2013-08-19,18204,3294,1,0,0,0
262,2,2013-08-20,16369,2942,1,0,0,0
262,3,2013-08-21,14993,2818,1,0,0,0
262,4,2013-08-22,16322,2903,1,0,0,0
262,5,2013-08-23,17864,3354,1,0,0,0
262,6,2013-08-24,16895,3407,1,0,0,0
262,7,2013-08-25,26015,4453,1,0,0,0
262,1,2013-08-26,20557,3329,1,1,0,0
262,2,2013-08-27,19737,3013,1,1,0,0
262,3,2013-08-28,18477,3116,1,1,0,0
262,4,2013-08-29,19695,3238,1,1,0,0
262,5,2013-08-30,23562,3912,1,1,0,0
262,6,2013-08-31,19229,3650,1,0,0,0
262,7,2013-09-01,32926,5145,1,0,0,0
262,1,2013-09-02,20359,3440,1,0,0,0
262,2,2013-09-03,17846,2945,1,0,0,0
262,3,2013-09-04,17708,2929,1,0,0,0
262,4,2013-09-05,18722,2914,1,0,0,0
262,5,2013-09-06,17526,3496,1,0,0,0
262,6,2013-09-07,15240,3171,1,0,0,0
262,7,2013-09-08,29873,4515,1,0,0,0
262,1,2013-09-09,24792,3694,1,1,0,0
262,2,2013-09-10,20491,3230,1,1,0,0
262,3,2013-09-11,20195,3177,1,1,0,0
262,4,2013-09-12,19632,3097,1,1,0,0
262,5,2013-09-13,20289,3499,1,1,0,0
262,6,2013-09-14,18205,3348,1,0,0,0
262,7,2013-09-15,28155,4403,1,0,0,0
262,1,2013-09-16,18848,3230,1,0,0,0
262,2,2013-09-17,16206,2841,1,0,0,0
262,3,2013-09-18,16048,2898,1,0,0,0
262,4,2013-09-19,15744,2876,1,0,0,0
262,5,2013-09-20,18532,3327,1,0,0,0
262,6,2013-09-21,14873,2927,1,0,0,0
262,7,2013-09-22,25985,4019,1,0,0,0
262,1,2013-09-23,18978,3134,1,1,0,0
262,2,2013-09-24,17880,3082,1,1,0,0
262,3,2013-09-25,17578,3065,1,1,0,0
262,4,2013-09-26,18811,3107,1,1,0,0
262,5,2013-09-27,20232,3448,1,1,0,0
262,6,2013-09-28,16897,3106,1,0,0,0
262,7,2013-09-29,22704,3729,1,0,0,0
262,1,2013-09-30,19279,3239,1,0,0,1
262,2,2013-10-01,18395,2965,1,0,0,1
262,3,2013-10-02,19501,3407,1,0,0,1
262,4,2013-10-03,34369,4925,1,0,a,1
262,5,2013-10-04,20959,3671,1,0,0,1
262,6,2013-10-05,15986,3059,1,0,0,0
262,7,2013-10-06,28800,4390,1,0,0,0
262,1,2013-10-07,21749,3371,1,1,0,1
262,2,2013-10-08,21118,3244,1,1,0,1
262,3,2013-10-09,19969,3154,1,1,0,1
262,4,2013-10-10,19602,3182,1,1,0,1
262,5,2013-10-11,20506,3463,1,1,0,1
262,6,2013-10-12,17076,3117,1,0,0,0
262,7,2013-10-13,29322,4310,1,0,0,0
262,1,2013-10-14,17888,3117,1,0,0,0
262,2,2013-10-15,16483,2878,1,0,0,0
262,3,2013-10-16,17632,3014,1,0,0,0
262,4,2013-10-17,17753,3179,1,0,0,0
